ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,VPH_C_ELEC,VPH_INTER,VPH_CEL,VPH_STVP,VPH_PC,pct_internet,conectividad_alta
17,Morelos,7,Cuernavaca,92,El Cerrito (Cuautenco),34.0,2.0,32.0,1.0,5.0,5.88235294117647,0
17,Morelos,7,Cuernavaca,94,Fraccionamiento Universo,689.0,424.0,648.0,277.0,230.0,61.53846153846154,1
17,Morelos,7,Cuernavaca,96,Colonia Paraíso,157.0,95.0,149.0,64.0,71.0,60.509554140127385,1
17,Morelos,7,Cuernavaca,98,Loma del Cerro,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,7,Cuernavaca,100,Lomas de Ahuatepec,504.0,349.0,474.0,248.0,277.0,69.24603174603175,1
17,Morelos,7,Cuernavaca,101,Los Potreritos,18.0,7.0,16.0,5.0,4.0,38.88888888888889,1
17,Morelos,7,Cuernavaca,102,Colonia los Cerritos,437.0,267.0,409.0,175.0,146.0,61.098398169336384,1
17,Morelos,7,Cuernavaca,103,Tlaltecuáhuitl,64.0,38.0,60.0,27.0,24.0,59.375,1
17,Morelos,7,Cuernavaca,104,Colonia San Miguel Apatlaco,100.0,40.0,92.0,28.0,21.0,40.0,1
17,Morelos,7,Cuernavaca,105,Colonia Santa Elena de la Cruz,142.0,66.0,121.0,27.0,32.0,46.478873239436616,1
17,Morelos,7,Cuernavaca,106,La Cañada,194.0,141.0,190.0,112.0,110.0,72.68041237113401,1
17,Morelos,7,Cuernavaca,107,Cerritos de García,255.0,130.0,248.0,104.0,79.0,50.98039215686274,1
17,Morelos,7,Cuernavaca,108,Colonia Alarcón,167.0,98.0,158.0,61.0,56.0,58.68263473053892,1
17,Morelos,7,Cuernavaca,109,Colonia el Copalito,136.0,106.0,130.0,68.0,71.0,77.94117647058823,1
17,Morelos,7,Cuernavaca,111,Colonia San Antonio del Jagüey,54.0,40.0,52.0,31.0,33.0,74.07407407407408,1
17,Morelos,7,Cuernavaca,112,Jardines del Edén,73.0,17.0,69.0,8.0,10.0,23.28767123287671,0
17,Morelos,7,Cuernavaca,114,Colonia Cuauhtémoc,55.0,30.0,53.0,19.0,20.0,54.54545454545454,1
17,Morelos,7,Cuernavaca,115,Los Limones,70.0,40.0,64.0,37.0,20.0,57.14285714285714,1
17,Morelos,7,Cuernavaca,118,Colonia Rancho Alegre (Kilómetro 7.5),118.0,82.0,112.0,59.0,59.0,69.49152542372882,1
17,Morelos,7,Cuernavaca,119,Santa María,53.0,22.0,45.0,14.0,10.0,41.509433962264154,1
17,Morelos,7,Cuernavaca,120,Loma del Tzompantle,51.0,34.0,47.0,18.0,27.0,66.66666666666666,1
17,Morelos,7,Cuernavaca,121,Campo el Alambrado,8.0,3.0,5.0,0.0,1.0,37.5,1
17,Morelos,7,Cuernavaca,122,Colonia Jardines de Zoquipa,43.0,35.0,40.0,22.0,22.0,81.3953488372093,1
17,Morelos,7,Cuernavaca,123,Colonia Milpillas,378.0,221.0,361.0,117.0,119.0,58.46560846560847,1
17,Morelos,7,Cuernavaca,125,Fraccionamiento Lomas de Ahuatlán,3285.0,2891.0,3177.0,1950.0,2507.0,88.00608828006088,1
17,Morelos,7,Cuernavaca,126,Lomas de Chamilpa,6.0,4.0,6.0,2.0,3.0,66.66666666666666,1
17,Morelos,7,Cuernavaca,127,La Cañada de Chalchihuapan,6.0,4.0,7.0,4.0,3.0,66.66666666666666,1
17,Morelos,7,Cuernavaca,128,Entronque de Huitzilac,10.0,6.0,10.0,4.0,5.0,60.0,1
17,Morelos,7,Cuernavaca,129,Nueva Jerusalén,76.0,39.0,69.0,14.0,22.0,51.31578947368421,1
17,Morelos,7,Cuernavaca,131,Colonia el Mirador,3.0,2.0,3.0,2.0,1.0,66.66666666666666,1
17,Morelos,7,Cuernavaca,133,Colonia las Flores,158.0,70.0,152.0,51.0,43.0,44.303797468354425,1
17,Morelos,7,Cuernavaca,134,Colonia Lomas de la Herradura,32.0,22.0,31.0,9.0,19.0,68.75,1
17,Morelos,7,Cuernavaca,135,Colonia los Papayos,218.0,150.0,210.0,95.0,95.0,68.80733944954129,1
17,Morelos,7,Cuernavaca,136,Colonia Nueva Santa María,148.0,68.0,138.0,51.0,37.0,45.94594594594595,1
17,Morelos,7,Cuernavaca,137,Colonia Ocotitla,32.0,17.0,29.0,9.0,6.0,53.125,1
17,Morelos,7,Cuernavaca,138,Colonia Tenochtitlan,107.0,21.0,101.0,11.0,16.0,19.626168224299064,0
17,Morelos,7,Cuernavaca,139,Colonia Unidad Deportiva,340.0,181.0,333.0,96.0,103.0,53.23529411764706,1
17,Morelos,7,Cuernavaca,140,Loma de Popotla,6.0,1.0,5.0,1.0,0.0,16.666666666666664,0
17,Morelos,7,Cuernavaca,142,Loma del Tilcuate,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,7,Cuernavaca,143,Los Ailes,25.0,10.0,24.0,3.0,4.0,40.0,1
17,Morelos,7,Cuernavaca,144,Colonia Bosques de la Florida,68.0,32.0,64.0,17.0,28.0,47.05882352941176,1
17,Morelos,7,Cuernavaca,145,Colonia México Lindo,55.0,28.0,54.0,15.0,21.0,50.90909090909091,1
17,Morelos,7,Cuernavaca,146,Lomas Verdes de Ahuatepec,87.0,54.0,86.0,33.0,37.0,62.06896551724138,1
17,Morelos,7,Cuernavaca,147,El Paraíso,4.0,1.0,3.0,3.0,1.0,25.0,0
17,Morelos,8,Emiliano Zapata,1,Emiliano Zapata,17887.0,10158.0,16625.0,8096.0,6519.0,56.789847375188685,1
17,Morelos,8,Emiliano Zapata,2,Tepetzingo,644.0,363.0,540.0,192.0,139.0,56.36645962732919,1
17,Morelos,8,Emiliano Zapata,3,Tetecalita,1170.0,752.0,1054.0,245.0,266.0,64.27350427350427,1
17,Morelos,8,Emiliano Zapata,4,Tezoyuca,1665.0,980.0,1540.0,666.0,669.0,58.85885885885885,1
17,Morelos,8,Emiliano Zapata,5,Tres de Mayo,6341.0,4773.0,5985.0,3297.0,3558.0,75.27203911055038,1
17,Morelos,8,Emiliano Zapata,20,Campo el Capulín (La Presa),0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,31,Palo Escrito (Colonia Benito Juárez),222.0,191.0,215.0,117.0,154.0,86.03603603603604,1
17,Morelos,8,Emiliano Zapata,35,Campo Chalma,16.0,13.0,17.0,12.0,12.0,81.25,1
17,Morelos,8,Emiliano Zapata,36,Campo el Órgano,100.0,40.0,89.0,17.0,17.0,40.0,1
17,Morelos,8,Emiliano Zapata,37,1ra. Sección Colonia Villa Morelos,112.0,68.0,106.0,45.0,50.0,60.71428571428571,1
17,Morelos,8,Emiliano Zapata,40,Ejido la Bota,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,42,Loma Bonita (Las Quintas),0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,45,Puente Colorado (Campo la Palma),4.0,2.0,5.0,0.0,2.0,50.0,1
17,Morelos,8,Emiliano Zapata,46,Rancho la Mezquitera,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,47,Rancho los Corceles,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,48,La Soledad (El Castillo),0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,50,Crucero Tezoyuca,2221.0,1512.0,2165.0,1031.0,1154.0,68.07744259342638,1
17,Morelos,8,Emiliano Zapata,52,Paraje Palo Escrito,3.0,1.0,3.0,0.0,1.0,33.33333333333333,1
17,Morelos,8,Emiliano Zapata,54,San José de las Cumbres,31.0,14.0,30.0,11.0,10.0,45.16129032258064,1
17,Morelos,8,Emiliano Zapata,55,Loma Bonita,27.0,11.0,24.0,4.0,5.0,40.74074074074074,1
17,Morelos,8,Emiliano Zapata,56,Campo el Tomatal,6.0,2.0,5.0,4.0,2.0,33.33333333333333,1
17,Morelos,8,Emiliano Zapata,57,Colonia Modesto Rangel,96.0,21.0,85.0,21.0,15.0,21.875,0
17,Morelos,8,Emiliano Zapata,58,Campo la Ventana,7.0,1.0,7.0,2.0,0.0,14.285714285714285,0
17,Morelos,8,Emiliano Zapata,60,Colonia el Guante,181.0,38.0,171.0,54.0,34.0,20.994475138121548,0
17,Morelos,8,Emiliano Zapata,62,Colonia Ampliación Cuauhtémoc,23.0,11.0,21.0,4.0,0.0,47.82608695652174,1
17,Morelos,8,Emiliano Zapata,63,Colonia Guadalupe de las Arenas,48.0,20.0,45.0,14.0,13.0,41.66666666666667,1
17,Morelos,8,Emiliano Zapata,65,Campo San Felipe,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,67,Fraccionamiento Club de Golf Paraíso,136.0,128.0,133.0,89.0,112.0,94.11764705882352,1
17,Morelos,8,Emiliano Zapata,69,Tetecalita,11.0,1.0,9.0,2.0,0.0,9.090909090909092,0
17,Morelos,8,Emiliano Zapata,71,La Chinita,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,8,Emiliano Zapata,72,Ojo de Agua,5.0,1.0,12.0,1.0,2.0,20.0,0
17,Morelos,9,Huitzilac,1,Huitzilac,1354.0,597.0,1161.0,335.0,370.0,44.091580502215656,1
17,Morelos,9,Huitzilac,2,Fraccionamiento Atlixtac,35.0,19.0,34.0,12.0,16.0,54.285714285714285,1
17,Morelos,9,Huitzilac,3,Coajomulco,638.0,117.0,576.0,63.0,85.0,18.338557993730408,0
17,Morelos,9,Huitzilac,4,El Crucero,12.0,10.0,11.0,4.0,5.0,83.33333333333334,1
17,Morelos,9,Huitzilac,5,Fierro del Toro,50.0,1.0,43.0,29.0,2.0,2.0,0
17,Morelos,9,Huitzilac,6,Guayacahuala,22.0,17.0,19.0,10.0,15.0,77.27272727272727,1
17,Morelos,9,Huitzilac,7,Huertas de San Pedro,83.0,60.0,81.0,33.0,46.0,72.28915662650603,1
17,Morelos,9,Huitzilac,8,Kilómetro 55,25.0,19.0,24.0,6.0,12.0,76.0,1
17,Morelos,9,Huitzilac,9,María Candelaria,56.0,44.0,55.0,32.0,35.0,78.57142857142857,1
17,Morelos,9,Huitzilac,10,Monte Bello,139.0,94.0,131.0,60.0,67.0,67.62589928057554,1
17,Morelos,9,Huitzilac,12,Monte Verde,12.0,9.0,13.0,4.0,7.0,75.0,1
17,Morelos,9,Huitzilac,13,Los Pinos (Cuexcontitla),52.0,22.0,51.0,13.0,19.0,42.30769230769231,1
17,Morelos,9,Huitzilac,14,Real Montecassino,292.0,231.0,280.0,149.0,179.0,79.1095890410959,1
17,Morelos,9,Huitzilac,15,Rincón del Bosque (La Palma),55.0,37.0,51.0,20.0,21.0,67.27272727272727,1
17,Morelos,9,Huitzilac,16,San José de la Montaña,51.0,32.0,44.0,20.0,25.0,62.745098039215684,1
17,Morelos,9,Huitzilac,17,Tres Marías,1894.0,820.0,1674.0,619.0,529.0,43.294614572333685,1
17,Morelos,9,Huitzilac,19,Fraccionamiento Sierra Encantada,186.0,114.0,177.0,77.0,77.0,61.29032258064516,1
17,Morelos,9,Huitzilac,20,La Floresta (Ajahuayo),28.0,22.0,25.0,11.0,15.0,78.57142857142857,1
17,Morelos,9,Huitzilac,21,El Trece,22.0,14.0,21.0,10.0,11.0,63.63636363636363,1
17,Morelos,9,Huitzilac,23,Kilómetro 47 (Entrada al Capulín),24.0,11.0,19.0,15.0,1.0,45.83333333333333,1
17,Morelos,9,Huitzilac,24,Cruz Verde (Cuatatapaxco),19.0,9.0,19.0,7.0,7.0,47.368421052631575,1
17,Morelos,9,Huitzilac,26,Kilómetro 2.050,28.0,15.0,25.0,9.0,11.0,53.57142857142857,1
17,Morelos,9,Huitzilac,27,Tezontlalpa,82.0,65.0,74.0,34.0,46.0,79.26829268292683,1
17,Morelos,9,Huitzilac,29,El Mirador de Ayotzingo,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,9,Huitzilac,31,Kilómetro 54.8 (Columpios de Axoxoco),12.0,10.0,11.0,2.0,3.0,83.33333333333334,1
17,Morelos,9,Huitzilac,32,Oca-Lele (Rancho San Francisco),3.0,0.0,2.0,0.0,0.0,0.0,0
17,Morelos,9,Huitzilac,36,Saint Moritz,27.0,25.0,25.0,18.0,18.0,92.5925925925926,1
17,Morelos,9,Huitzilac,38,Los Olivos,82.0,33.0,74.0,23.0,23.0,40.243902439024396,1
17,Morelos,9,Huitzilac,39,Valle de los Soles (Koapa),16.0,11.0,17.0,7.0,7.0,68.75,1
17,Morelos,9,Huitzilac,41,Tepeca,21.0,4.0,20.0,2.0,1.0,19.047619047619047,0
17,Morelos,9,Huitzilac,46,Kilómetro 49,45.0,8.0,47.0,21.0,8.0,17.77777777777778,0
17,Morelos,9,Huitzilac,50,Lagunita,20.0,4.0,18.0,3.0,4.0,20.0,0
17,Morelos,9,Huitzilac,52,Monte Rubí (Los Pinos del 62),62.0,41.0,62.0,24.0,25.0,66.12903225806451,1
17,Morelos,9,Huitzilac,62,Monte Casino (Piamonte y Ensueño),32.0,29.0,31.0,19.0,22.0,90.625,1
17,Morelos,9,Huitzilac,66,Monte Cristo,46.0,31.0,43.0,20.0,31.0,67.3913043478261,1
17,Morelos,9,Huitzilac,71,Vivero Forestal,0.0,0.0,0.0,0.0,0.0,0.0,0
17,Morelos,9,Huitzilac,73,La Aguacatera,9.0,6.0,6.0,6.0,4.0,66.66666666666666,1
17,Morelos,9,Huitzilac,74,Ajahuacostla,3.0,2.0,3.0,0.0,1.0,66.66666666666666,1
17,Morelos,9,Huitzilac,75,Ajahuayo,46.0,33.0,44.0,13.0,29.0,71.73913043478261,1
17,Morelos,9,Huitzilac,76,Alcanfores,17.0,7.0,15.0,6.0,6.0,41.17647058823529,1
17,Morelos,9,Huitzilac,77,Barrio de la Cruz,32.0,17.0,25.0,8.0,11.0,53.125,1
17,Morelos,9,Huitzilac,78,Barrio Gualupita,42.0,26.0,41.0,21.0,16.0,61.904761904761905,1
17,Morelos,9,Huitzilac,81,Rancho mi Reyna,23.0,16.0,20.0,13.0,4.0,69.56521739130434,1
17,Morelos,9,Huitzilac,82,Kilómetro 61,16.0,11.0,13.0,3.0,5.0,68.75,1
17,Morelos,9,Huitzilac,83,La Palma (Kilómetro 60.8),24.0,16.0,24.0,10.0,15.0,66.66666666666666,1
17,Morelos,9,Huitzilac,84,Paraje Tezontle,26.0,10.0,24.0,12.0,8.0,38.46153846153847,1
17,Morelos,9,Huitzilac,85,Rancho Curiel,3.0,2.0,3.0,2.0,2.0,66.66666666666666,1
17,Morelos,9,Huitzilac,86,Rancho los Charcos,8.0,5.0,7.0,2.0,2.0,62.5,1
17,Morelos,9,Huitzilac,87,San Martín Ajahuayo (El Reposo),38.0,20.0,34.0,9.0,9.0,52.63157894736842,1
17,Morelos,9,Huitzilac,88,Teochalco (Pueblo Nuevo),53.0,18.0,48.0,11.0,12.0,33.9622641509434,1
17,Morelos,9,Huitzilac,89,Tepextitla (El Cerrito),9.0,1.0,4.0,2.0,1.0,11.11111111111111,0
17,Morelos,9,Huitzilac,90,Tetecuintla,59.0,34.0,46.0,17.0,23.0,57.6271186440678,1
17,Morelos,9,Huitzilac,92,Tlacotepec,57.0,11.0,54.0,17.0,8.0,19.298245614035086,0
17,Morelos,9,Huitzilac,93,Villa Lugano,10.0,7.0,9.0,5.0,5.0,70.0,1
17,Morelos,9,Huitzilac,94,Villa Suiza (Coto del Marqués),39.0,24.0,37.0,11.0,19.0,61.53846153846154,1
17,Morelos,9,Huitzilac,95,Zacapexco,39.0,13.0,34.0,9.0,12.0,33.33333333333333,1
17,Morelos,9,Huitzilac,96,Barrio San José,53.0,23.0,48.0,12.0,14.0,43.39622641509434,1
17,Morelos,9,Huitzilac,97,Los Hongos,32.0,21.0,26.0,15.0,2.0,65.625,1
17,Morelos,9,Huitzilac,98,Barrio Tezoyo (El Cuartel),52.0,28.0,48.0,20.0,12.0,53.84615384615385,1
17,Morelos,9,Huitzilac,99,Colonia Antonio Segura,31.0,6.0,26.0,5.0,6.0,19.35483870967742,0
17,Morelos,9,Huitzilac,100,El Puente Blanco,20.0,7.0,14.0,6.0,5.0,35.0,1
17,Morelos,9,Huitzilac,101,San Rafael (Tepetlixpa),82.0,26.0,81.0,26.0,22.0,31.70731707317073,1
17,Morelos,9,Huitzilac,102,Tecaltitla,5.0,1.0,4.0,1.0,0.0,20.0,0
17,Morelos,9,Huitzilac,103,Tepetzala,22.0,6.0,20.0,5.0,4.0,27.27272727272727,0
17,Morelos,9,Huitzilac,105,Huayatitla (Ampliación San Bartolo),108.0,34.0,105.0,32.0,26.0,31.48148148148148,1
17,Morelos,9,Huitzilac,106,Camino a la Mina,60.0,8.0,56.0,18.0,6.0,13.333333333333334,0
17,Morelos,9,Huitzilac,107,Cuacometla,40.0,17.0,36.0,15.0,7.0,42.5,1
17,Morelos,9,Huitzilac,108,Paraje Cuexcontitla,8.0,1.0,7.0,3.0,1.0,12.5,0
17,Morelos,9,Huitzilac,109,Paraje Texahuapan,11.0,3.0,10.0,2.0,1.0,27.27272727272727,0
17,Morelos,10,Jantetelco,1,Jantetelco,1422.0,624.0,1213.0,427.0,418.0,43.88185654008439,1
17,Morelos,10,Jantetelco,2,Amayuca,1607.0,557.0,1424.0,287.0,367.0,34.66085874299938,1
17,Morelos,10,Jantetelco,3,Chalcatzingo,739.0,342.0,623.0,168.0,163.0,46.2787550744249,1
17,Morelos,10,Jantetelco,5,San Antonio la Esperanza,81.0,19.0,74.0,42.0,9.0,23.456790123456788,0
17,Morelos,10,Jantetelco,6,Tenango (Santa Ana),553.0,170.0,470.0,198.0,111.0,30.74141048824593,1
17,Morelos,10,Jantetelco,7,La Laja,0.0,0.0,0.0,0.0,0.0,0.0,0
